GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Success,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Solution Cost,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Expanded (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Generated (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Closed List Hits (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Partial Expansions (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Adoptions (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Nodes Expanded With Goal Cost (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Bypass Look Ahead Nodes Created (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Cardinal Look Ahead Nodes Created (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Conflicts Bypassed With Adoption (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Cardinal Conflict Splits (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Semi-Cardinal Conflict Splits (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Non-Cardinal Conflict Splits (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic MDDs Built (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic MDDs Adapted (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Restarts (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Path-Max Boosts (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Reverse Path-Max Boosts (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Path-Max Plus Boosts (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Max Group Size (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Surplus Nodes Avoided (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic MDD Cache Hits (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Time Planning Paths (HL),CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Time Building MDDs (HL),A*+OD/SIC Expanded,A*+OD/SIC Generated,A*+OD/SIC Reopened,A*+OD/SIC BPMX boosts,A*+OD/SIC Closed List Hits,A*+OD/SIC Reopened With Old H,A*+OD/SIC H Updated From Other Area,A*+OD/SIC Max expansion delay,A*+OD/SIC Surplus nodes avoided,A*+OD/SIC Quick Insertions,A*+OD/SIC Quick Insertions Cancelled,A*+OD/SIC Expanded Full States,A*+OD/SIC Generated Full States,A*/SIC Expanded,A*/SIC Generated,A*/SIC Reopened,A*/SIC BPMX boosts,A*/SIC Closed List Hits,A*/SIC Reopened With Old H,A*/SIC H Updated From Other Area,A*/SIC Max expansion delay,A*/SIC Surplus nodes avoided,A*/SIC Quick Insertions,A*/SIC Quick Insertions Cancelled,DynamicLazyOpenList/mapf.MvcHeuristicForCbs Nodes Pushed Back,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Quick Insertions,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Quick Insertions Cancelled,MVC of Cardinal Conflict Graph Heuristic Times Target Estimate Was Too High,MVC of Cardinal Conflict Graph Heuristic Times Target Estimate Was Reached,MVC of Cardinal Conflict Graph Heuristic Times Target Estimate Was Not Reached,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Max Group,CBS/(A*/SIC) with 1 lookahead best fit adoption + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Solution Depth,
Berlin_1_256,256,256,10,17996,0,9765625,0.2745972,0,0,0,0,0,0.02471924,1,6.948,1937,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,1563,0,0,0,0,0,0,0,342,130,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,1,17996,0,5,0.2745972,0,0,0,0,0,0.00718689,1,0.435600000000001,470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,2,17996,0,25,0.2745972,0,0,0,0,0,0.007446289,1,0.764299999999999,486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,3,17996,0,125,0.2745972,0,0,0,0,0,0.009002686,1,1.218,587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,4,17996,0,625,0.2745972,0,0,0,0,0,0.01152039,1,1.5651,775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,5,17996,0,3125,0.2745972,0,0,0,0,0,0.01676941,1,2.0292,1123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,6,17996,0,15625,0.2745972,0,0,0,0,0,0.01815796,1,3.1263,1398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,7,17996,0,78125,0.2745972,0,0,0,0,0,0.02030945,1,2.5919,1538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,8,17996,0,390625,0.2745972,0,0,0,0,0,0.02331543,1,3.0067,1779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,9,17996,0,1953125,0.2745972,0,0,0,0,0,0.02680969,1,119.0095,2130,1,1,0,0,1,1,2,0,2,0,0,0,2,2,0,0,0,0,1,0,0,7.73459999999997,76.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,597,2742,0,0,15,0,0,8,15,596,326,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,10,17996,0,9765625,0.2745972,0,0,0,0,0,0.02755737,1,176.7822,2519,1,1,0,0,1,1,3,0,3,0,0,0,3,3,0,0,0,0,1,0,0,14.0827,153.7417,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,4900,0,0,15,0,0,8,15,1066,534,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,1,17996,0,5,0.2745972,0,0,0,0,0,0.0007324219,1,0.155200000000001,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,2,17996,0,25,0.2745972,0,0,0,0,0,0.00302124,1,0.3935,196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,3,17996,0,125,0.2745972,0,0,0,0,0,0.004547119,1,0.6004,295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,4,17996,0,625,0.2745972,0,0,0,0,0,0.009841919,1,5.8922,643,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,1637,0,0,0,0,0,0,0,348,164,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,5,17996,0,3125,0.2745972,0,0,0,0,0,0.01255798,1,125.6801,833,1,1,0,1,1,1,3,0,2,0,0,0,4,2,0,0,0,0,1,0,0,39.9411,81.4766,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,4385,0,0,2146,0,0,801,2146,959,250,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,6,17996,0,15625,0.2745972,0,0,0,0,0,0.01350403,1,90.0431,895,1,1,0,1,1,1,3,0,2,0,0,0,4,2,0,0,0,0,1,0,0,19.4068,68.1881,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,4385,0,0,2146,0,0,801,2146,959,250,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,7,17996,0,78125,0.2745972,0,0,0,0,0,0.0171814,1,97.2453,1136,1,1,0,1,1,1,3,0,2,0,0,0,4,2,0,0,0,0,1,0,0,23.7952,64.6922,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,4385,0,0,2146,0,0,801,2146,959,250,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,8,17996,0,390625,0.2745972,0,0,0,0,0,0.01940918,1,248.9574,1586,1,1,0,2,1,1,4,0,3,0,0,0,5,3,0,0,0,0,1,0,0,63.3696,179.5465,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,6431,0,0,2146,0,0,801,2146,1409,440,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,9,17996,0,1953125,0.2745972,0,0,0,0,0,0.02006531,1,335.7946,1727,1,1,0,2,1,1,5,0,4,0,0,0,6,4,0,0,0,0,1,0,0,88.2889,237.3256,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,7103,0,0,2146,0,0,801,2146,1558,557,0,0,0,0,0,0,1,0,
Berlin_1_256,256,256,10,17996,0,9765625,0.2745972,0,0,0,0,0,0.02258301,1,303.1411,1896,1,1,0,2,1,1,5,0,4,0,0,0,6,4,0,0,0,0,1,0,0,75.5758,218.5691,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,7103,0,0,2146,0,0,801,2146,1558,557,0,0,0,0,0,0,1,0,
Boston_0_256,256,256,1,17768,0,5,0.2711182,0,0,0,0,0,0.004058838,1,0.255499999999998,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Boston_0_256,256,256,2,17768,0,25,0.2711182,0,0,0,0,0,0.00553894,1,0.551299999999998,361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Boston_0_256,256,256,3,17768,0,125,0.2711182,0,0,0,0,0,0.00831604,1,0.7409,570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
